 nimonic 105; bg21; 220MPA; 1123K; BG;
 220.
 1123.
  3
400   
    0.00000E+00    0.00000E+00
    2.04000E+02    6.06283E-05
    4.11000E+02    1.69671E-04
    1.69600E+03    8.86615E-04
    3.16800E+03    1.34634E-03
    4.81000E+03    1.77520E-03
    6.44300E+03    1.91195E-03
    7.87900E+03    2.17951E-03
    9.52700E+03    2.16105E-03
    1.11670E+04    2.45682E-03
    1.28130E+04    2.55304E-03
    1.44560E+04    2.45996E-03
    1.61010E+04    2.61116E-03
    1.77430E+04    2.85537E-03
    1.93920E+04    2.84477E-03
    2.10210E+04    2.86243E-03
    2.26660E+04    3.00297E-03
    2.43140E+04    3.13406E-03
    2.59610E+04    3.11993E-03
    2.76010E+04    3.22982E-03
    2.92530E+04    3.20117E-03
    3.08900E+04    3.22118E-03
    3.25220E+04    3.25650E-03
    3.41460E+04    3.28436E-03
    3.57810E+04    3.48212E-03
    3.74300E+04    3.56411E-03
    3.90800E+04    3.54646E-03
    4.07120E+04    3.57549E-03
    4.23440E+04    3.66258E-03
    4.39850E+04    3.61511E-03
    4.56200E+04    3.67670E-03
    4.72690E+04    3.79554E-03
    5.05590E+04    4.02300E-03
    5.38320E+04    3.94771E-03
    5.71120E+04    4.03319E-03
    6.03870E+04    4.13240E-03
    6.36760E+04    4.34606E-03
    6.67620E+04    4.44248E-03
    6.98670E+04    4.50598E-03
    7.24230E+04    4.61140E-03
    7.51430E+04    4.78029E-03
    7.83720E+04    4.78068E-03
    8.15800E+04    4.81673E-03
    8.39980E+04    4.89352E-03
    8.72280E+04    4.82182E-03
    9.04400E+04    4.98637E-03
    9.28450E+04    5.19906E-03
    9.60530E+04    5.24410E-03
    9.92840E+04    5.19240E-03
    1.02496E+05    5.28013E-03
    1.05716E+05    5.34279E-03
    1.08940E+05    5.38626E-03
    1.12156E+05    5.46849E-03
    1.15367E+05    5.52957E-03
    1.18595E+05    5.63645E-03
    1.21817E+05    5.58947E-03
    1.25033E+05    5.59495E-03
    1.28240E+05    5.67442E-03
    1.31451E+05    5.73901E-03
    1.34665E+05    5.80360E-03
    1.37881E+05    5.95115E-03
    1.41095E+05    5.98755E-03
    1.44313E+05    5.90497E-03
    1.47538E+05    6.00947E-03
    1.50755E+05    5.99812E-03
    1.53962E+05    6.09125E-03
    1.57214E+05    6.11708E-03
    1.59627E+05    6.15934E-03
    1.62849E+05    6.23603E-03
    1.66066E+05    6.29511E-03
    1.69278E+05    6.35770E-03
    1.72496E+05    6.43359E-03
    1.75718E+05    6.30606E-03
    1.78935E+05    6.35027E-03
    1.82142E+05    6.46176E-03
    1.85351E+05    6.55211E-03
    1.88563E+05    6.66045E-03
    1.91777E+05    6.77659E-03
    1.94996E+05    6.76916E-03
    1.98205E+05    6.74883E-03
    2.01422E+05    6.76017E-03
    2.04632E+05    6.82508E-03
    2.07843E+05    6.88530E-03
    2.11061E+05    6.97131E-03
    2.14273E+05    7.12925E-03
    2.17485E+05    7.14528E-03
    2.20702E+05    7.18945E-03
    2.23923E+05    7.26801E-03
    2.27130E+05    7.15622E-03
    2.30344E+05    7.21994E-03
    2.33560E+05    7.55915E-03
    2.36771E+05    7.56619E-03
