 nimonic 105; bg24; 300MPA; 1148K; BG;
 300.
 1148.
  3
400   
    0.00000E+00    0.00000E+00
    5.00000E+00    3.58991E-04
    1.00000E+01    2.14937E-04
    1.50000E+01    2.66106E-04
    2.00000E+01    2.79882E-04
    2.50000E+01    3.25537E-04
    3.00000E+01    3.44823E-04
    3.50000E+01    3.66863E-04
    4.00000E+01    3.70798E-04
    4.50000E+01    3.99527E-04
    5.00000E+01    3.93624E-04
    5.50000E+01    4.22352E-04
    6.00000E+01    4.58950E-04
    6.50000E+01    4.77839E-04
    7.00000E+01    5.14828E-04
    7.50000E+01    5.11286E-04
    8.00000E+01    5.88016E-04
    8.50000E+01    5.64801E-04
    9.00000E+01    5.66769E-04
    9.50000E+01    6.44675E-04
    1.00000E+02    6.44675E-04
    1.36000E+02    5.75819E-04
    3.05000E+02    9.22017E-04
    3.80000E+02    9.38536E-04
    5.06000E+02    1.06911E-03
    7.14000E+02    1.35499E-03
    9.16000E+02    1.41907E-03
    1.43000E+03    1.65673E-03
    1.63200E+03    1.74752E-03
    1.68400E+03    1.77228E-03
    1.84000E+03    1.77661E-03
    2.03900E+03    2.01670E-03
    2.24500E+03    2.10746E-03
    2.44700E+03    2.00688E-03
    2.64900E+03    2.10314E-03
    2.85500E+03    2.25045E-03
    3.05800E+03    2.42996E-03
    3.26000E+03    2.41739E-03
    3.46300E+03    2.47119E-03
    3.66800E+03    2.63652E-03
    3.87100E+03    2.77355E-03
    4.07300E+03    2.90938E-03
    4.28100E+03    2.83715E-03
    4.49000E+03    2.93843E-03
    4.69200E+03    3.07385E-03
    4.89400E+03    3.09936E-03
    5.09900E+03    3.31050E-03
    5.30400E+03    3.28263E-03
    5.50900E+03    3.38819E-03
    5.71200E+03    3.46430E-03
    5.91400E+03    3.61064E-03
    6.12300E+03    3.70870E-03
    6.32000E+03    3.59691E-03
    6.52300E+03    3.72557E-03
    6.72700E+03    3.83186E-03
    6.93300E+03    3.91461E-03
    7.13600E+03    3.90010E-03
    7.34100E+03    4.01853E-03
    7.54300E+03    4.07734E-03
    7.95700E+03    4.33178E-03
    8.16200E+03    4.46427E-03
    8.36400E+03    4.35295E-03
    8.57100E+03    4.55010E-03
    8.77300E+03    4.63984E-03
    8.97800E+03    4.76171E-03
    9.39200E+03    4.78718E-03
    9.59500E+03    4.92470E-03
    9.79700E+03    4.96936E-03
    9.99900E+03    5.17814E-03
    1.01990E+04    5.21613E-03
    1.04030E+04    5.14172E-03
    1.08080E+04    5.37435E-03
    1.10140E+04    5.53215E-03
    1.12220E+04    5.57012E-03
    1.14240E+04    5.51609E-03
    1.16290E+04    5.55642E-03
    1.18350E+04    5.68640E-03
    1.22470E+04    5.83554E-03
    1.24530E+04    5.98387E-03
    1.26560E+04    5.94121E-03
    1.28630E+04    6.03552E-03
    1.30650E+04    6.11927E-03
    1.32700E+04    6.32351E-03
    1.36740E+04    6.35480E-03
    1.38770E+04    6.42874E-03
    1.40860E+04    6.53631E-03
    1.42910E+04    6.69666E-03
    1.44930E+04    6.73459E-03
    1.46980E+04    6.73303E-03
    1.51060E+04    6.98797E-03
    1.53080E+04    7.06889E-03
    1.55110E+04    7.20297E-03
    1.57170E+04    7.19711E-03
    1.59190E+04    7.23737E-03
    1.61220E+04    7.36282E-03
    1.65350E+04    7.47694E-03
    1.67410E+04    7.51132E-03
    1.69430E+04    7.53164E-03
    1.71440E+04    7.70473E-03
    1.73530E+04    7.88481E-03
    1.75580E+04    7.93676E-03
    1.79630E+04    8.01605E-03
    1.81670E+04    8.12852E-03
    1.83710E+04    8.18046E-03
    1.85740E+04    8.23279E-03
    1.87780E+04    8.36085E-03
    1.89840E+04    8.47016E-03
    1.93920E+04    8.73637E-03
    1.95940E+04    8.71842E-03
    1.98000E+04    8.80310E-03
    2.00050E+04    8.86983E-03
    2.02070E+04    9.05790E-03
    2.04120E+04    9.15232E-03
    2.08130E+04    9.18470E-03
    2.10160E+04    9.31927E-03
    2.12240E+04    9.35945E-03
    2.14300E+04    9.56068E-03
    2.16360E+04    9.54274E-03
    2.18380E+04    9.65583E-03
    2.22490E+04    9.88507E-03
    2.24540E+04    9.88858E-03
    2.26560E+04    9.89989E-03
    2.28580E+04    1.00207E-02
    2.30650E+04    1.01832E-02
    2.32700E+04    1.01645E-02
    2.36760E+04    1.03691E-02
    2.38840E+04    1.05055E-02
    2.40860E+04    1.05951E-02
    2.42860E+04    1.06683E-02
    2.44910E+04    1.06621E-02
    2.46970E+04    1.07813E-02
    2.51040E+04    1.10340E-02
    2.53080E+04    1.10251E-02
    2.55140E+04    1.11103E-02
    2.57160E+04    1.12275E-02
    2.59190E+04    1.14015E-02
    2.61240E+04    1.13782E-02
    2.65360E+04    1.15455E-02
    2.67380E+04    1.17514E-02
    2.69400E+04    1.17206E-02
    2.71460E+04    1.18382E-02
    2.73480E+04    1.18938E-02
    2.75500E+04    1.20560E-02
    2.79590E+04    1.22201E-02
    2.81610E+04    1.22501E-02
    2.83690E+04    1.24402E-02
    2.85770E+04    1.26094E-02
    2.87830E+04    1.26537E-02
    2.89850E+04    1.25542E-02
    2.93920E+04    1.27159E-02
    2.95980E+04    1.28632E-02
    2.98000E+04    1.29705E-02
    3.00020E+04    1.29308E-02
    3.02040E+04    1.30459E-02
    3.04080E+04    1.32743E-02
    3.08160E+04    1.34538E-02
    3.10220E+04    1.33680E-02
    3.12240E+04    1.35346E-02
    3.14290E+04    1.37272E-02
    3.16320E+04    1.38286E-02
    3.18380E+04    1.37482E-02
    3.22510E+04    1.41582E-02
    3.24560E+04    1.41644E-02
    3.26620E+04    1.41885E-02
    3.28640E+04    1.42832E-02
    3.30660E+04    1.44322E-02
    3.32750E+04    1.44900E-02
    3.36830E+04    1.46041E-02
    3.38860E+04    1.46646E-02
    3.40880E+04    1.49098E-02
    3.42870E+04    1.48446E-02
    3.44920E+04    1.49397E-02
    3.46940E+04    1.50917E-02
    3.51030E+04    1.52406E-02
    3.53080E+04    1.53914E-02
    3.55100E+04    1.54453E-02
    3.57170E+04    1.55697E-02
    3.59240E+04    1.55957E-02
    3.61260E+04    1.56918E-02
    3.65300E+04    1.60321E-02
    3.67360E+04    1.59794E-02
    3.69420E+04    1.60878E-02
    3.71470E+04    1.62103E-02
    3.73480E+04    1.64330E-02
    3.75540E+04    1.64779E-02
    3.79590E+04    1.65495E-02
    3.81640E+04    1.67644E-02
    3.83640E+04    1.68535E-02
    3.85660E+04    1.68504E-02
    3.87680E+04    1.69592E-02
    3.89700E+04    1.70563E-02
    3.91800E+04    1.72599E-02
    3.93820E+04    1.72092E-02
    3.95840E+04    1.73245E-02
    3.97870E+04    1.74901E-02
    3.99930E+04    1.76452E-02
    4.01990E+04    1.76266E-02
    4.04040E+04    1.77500E-02
    4.06090E+04    1.79391E-02
    4.08150E+04    1.79484E-02
    4.10180E+04    1.80269E-02
    4.12260E+04    1.81735E-02
    4.14350E+04    1.83772E-02
    4.16400E+04    1.83579E-02
    4.18420E+04    1.84340E-02
    4.20450E+04    1.85523E-02
    4.22460E+04    1.87296E-02
    4.24520E+04    1.86918E-02
    4.26560E+04    1.87748E-02
    4.28610E+04    1.89135E-02
    4.30670E+04    1.91422E-02
    4.32700E+04    1.91233E-02
    4.34750E+04    1.92102E-02
    4.36770E+04    1.93114E-02
    4.38840E+04    1.95044E-02
    4.40920E+04    1.95133E-02
    4.44990E+04    1.98291E-02
    4.47040E+04    1.99584E-02
    4.49070E+04    1.99846E-02
    4.51090E+04    2.01768E-02
    4.53180E+04    2.03446E-02
    4.57260E+04    2.04619E-02
    4.59280E+04    2.06501E-02
    4.61300E+04    2.08179E-02
    4.63330E+04    2.07430E-02
    4.65380E+04    2.08853E-02
    4.69420E+04    2.11791E-02
    4.71480E+04    2.11664E-02
    4.73540E+04    2.13044E-02
    4.75560E+04    2.15067E-02
    4.77600E+04    2.14739E-02
    4.79700E+04    2.16049E-02
    4.81720E+04    2.17563E-02
    4.83730E+04    2.18087E-02
    4.85750E+04    2.19289E-02
    4.87810E+04    2.20968E-02
    4.89860E+04    2.21619E-02
    4.91940E+04    2.22558E-02
    4.93990E+04    2.25196E-02
    4.96050E+04    2.25904E-02
    4.98110E+04    2.26647E-02
    5.00130E+04    2.28240E-02
    5.02180E+04    2.29275E-02
    5.04270E+04    2.30302E-02
    5.06290E+04    2.31914E-02
    5.08320E+04    2.35030E-02
    5.10340E+04    2.34391E-02
    5.12350E+04    2.36176E-02
    5.14420E+04    2.38067E-02
    5.16450E+04    2.37756E-02
    5.18500E+04    2.39540E-02
    5.20560E+04    2.40854E-02
    5.22580E+04    2.41792E-02
    5.24660E+04    2.43106E-02
    5.26680E+04    2.45342E-02
    5.28740E+04    2.45546E-02
    5.30770E+04    2.46260E-02
    5.32770E+04    2.48142E-02
    5.34830E+04    2.48707E-02
    5.36920E+04    2.50131E-02
    5.38940E+04    2.51675E-02
    5.40960E+04    2.54254E-02
    5.43040E+04    2.54028E-02
    5.45130E+04    2.55970E-02
    5.47150E+04    2.57516E-02
    5.49200E+04    2.58295E-02
    5.51260E+04    2.60094E-02
    5.53290E+04    2.61794E-02
    5.55340E+04    2.61245E-02
    5.57390E+04    2.62856E-02
    5.59450E+04    2.64229E-02
    5.61500E+04    2.65482E-02
    5.63560E+04    2.68457E-02
    5.65580E+04    2.69507E-02
    5.67660E+04    2.69756E-02
    5.69690E+04    2.71331E-02
    5.71800E+04    2.72278E-02
    5.73830E+04    2.73645E-02
    5.75890E+04    2.75652E-02
    5.77910E+04    2.76284E-02
    5.79930E+04    2.78042E-02
    5.81960E+04    2.79210E-02
    5.83960E+04    2.80090E-02
    5.86000E+04    2.82184E-02
    5.88020E+04    2.84549E-02
    5.90050E+04    2.83952E-02
    5.92110E+04    2.86623E-02
    5.94160E+04    2.87885E-02
    5.96210E+04    2.89320E-02
    5.98260E+04    2.91744E-02
    6.00320E+04    2.91098E-02
    6.02450E+04    2.92918E-02
    6.04500E+04    2.94841E-02
    6.06520E+04    2.95701E-02
    6.08580E+04    2.97471E-02
    6.10630E+04    2.98900E-02
    6.12710E+04    3.00658E-02
    6.14770E+04    3.03427E-02
    6.16830E+04    3.03908E-02
    6.18850E+04    3.06413E-02
    6.20900E+04    3.06711E-02
    6.22930E+04    3.08628E-02
